瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C),Rain
156,堡林,2018-05-23,19.1,14.0,24.9,12.0,9.0,26.0,58.1,12.3,999.7,1012.1,1004.5,1008.1,14.2,11.5,30.82,0,0,2.6,2.1,22.9,8.4,0
156,堡林,2018-05-24,19.6,10.8,28.4,0,8.5,27.0,52.6,11.2,1002.7,1013.1,1009.6,1011.1,14.2,12.4,29.45,0,0,2.5,0.5,23.0,6.1,0
156,堡林,2018-05-25,21.0,13.4,28.1,0,9.3,22.0,51.9,11.9,1000.1,1010.7,1006.4,1008.4,14.3,8.0,23.26,0,0,3.4,1.3,22.4,9.1,0
156,堡林,2018-05-26,22.3,15.0,30.3,0,12.5,33.0,57.1,14.5,1000.8,1012.4,1007.1,1009.1,14.3,13.0,30.6,0,0,0.0,0.0,27.0,10.4,0
156,堡林,2018-05-27,21.8,16.8,27.8,0,15.1,48.0,66.5,17.2,1002.3,1012.3,1009.2,1010.6,14.3,4.0,18.45,0,0,7.4,3.4,26.6,13.0,1
156,堡林,2018-05-28,21.7,18.3,27.3,0.0,17.2,56.0,77.5,19.8,1002.0,1012.3,1009.2,1010.3,14.3,5.3,19.54,0,0,8.5,5.5,25.6,15.1,0
156,堡林,2018-05-29,23.6,18.9,29.9,0,19.4,50.0,79.5,22.6,1003.0,1012.8,1009.7,1011.2,14.3,7.8,24.75,0,0,8.4,4.0,30.1,15.9,1
156,堡林,2018-05-30,21.6,18.3,25.9,0.0,19.6,69.0,88.9,22.8,1002.5,1012.0,1009.2,1010.9,14.3,2.7,11.67,0,0,7.6,5.9,25.7,15.2,0
156,堡林,2018-05-31,20.1,16.2,26.3,0,13.9,43.0,69.8,15.9,1003.5,1014.6,1010.0,1011.9,14.4,9.3,24.8,0,0,5.1,0.6,27.3,10.8,0
156,堡林,2018-06-01,23.9,15.7,31.9,0,13.8,32.0,58.5,16.0,1006.4,1016.3,1012.9,1014.7,14.4,12.9,29.97,0,0,0.4,0.4,30.5,10.7,0
156,堡林,2018-06-02,25.0,17.3,32.4,0,10.4,24.0,44.0,12.8,1006.5,1016.7,1012.5,1014.8,14.4,12.5,30.17,0,0,0.9,0.6,33.2,12.1,0
156,堡林,2018-06-03,24.1,18.5,31.4,0,13.7,37.0,53.4,15.8,1005.1,1014.6,1011.2,1013.3,14.4,10.3,27.61,0,0,2.8,1.6,32.4,13.0,1
156,堡林,2018-06-04,22.9,18.2,30.0,0.0,14.4,40.0,60.5,16.4,1005.0,1014.5,1011.4,1013.3,14.4,6.0,22.01,0,0,7.9,2.9,30.0,14.0,1
156,堡林,2018-06-05,22.2,19.1,26.2,0.0,17.5,52.0,76.3,20.1,1003.7,1013.3,1010.3,1012.0,14.4,2.1,14.44,0,0,8.9,5.0,26.1,16.0,0
156,堡林,2018-06-06,23.7,19.8,30.6,0,18.6,44.0,75.3,21.4,1003.7,1013.7,1009.6,1012.0,14.4,7.9,24.58,0,0,5.9,3.8,32.9,16.3,0
156,堡林,2018-06-07,24.9,19.1,32.6,0,19.1,40.0,73.9,22.1,1003.0,1013.8,1008.4,1011.3,14.5,11.4,27.77,0,0,1.0,1.0,34.7,13.7,0
156,堡林,2018-06-08,22.5,18.3,28.1,0,18.2,50.0,78.6,20.9,1000.2,1010.9,1006.2,1008.5,14.5,8.3,23.33,0,0,3.5,1.1,31.8,13.7,1
156,堡林,2018-06-09,23.5,18.2,30.5,0.0,18.1,46.0,74.0,20.8,997.7,1008.6,0,1005.9,14.5,7.8,23.21,0,0,5.1,2.8,28.9,13.1,1
156,堡林,2018-06-10,22.0,17.6,27.0,0.2,16.8,51.0,73.8,19.2,995.0,1006.2,1000.9,1003.3,14.5,2.3,16.74,0,0,9.1,5.1,28.9,15.8,1
156,堡林,2018-06-11,20.6,18.2,23.7,7.1,18.6,74.0,89.6,21.5,992.2,1002.0,998.7,1000.5,14.5,0.7,9.68,0,0,9.4,5.6,22.7,17.5,0
156,堡林,2018-06-12,21.4,18.6,27.2,0,17.1,50.0,78.0,19.5,995.1,1005.8,1001.3,1003.4,14.5,6.0,20.5,0,0,5.6,4.9,24.8,15.8,0
156,堡林,2018-06-13,22.6,17.6,28.9,0,17.3,50.0,73.9,19.7,998.4,1008.5,1004.9,1006.7,14.5,9.1,23.8,0,0,5.0,2.9,27.8,13.8,0
156,堡林,2018-06-14,22.8,18.0,29.3,0,16.5,46.0,69.6,18.7,998.7,1009.3,1004.9,1007.0,14.5,10.5,28.49,0,0,4.1,2.0,30.0,14.4,1
156,堡林,2018-06-15,22.3,17.7,29.1,0.0,16.5,43.0,72.1,18.8,1001.4,1012.9,1007.7,1009.7,14.5,9.0,24.49,0,0,4.1,4.1,32.8,14.4,0
156,堡林,2018-06-16,22.4,17.8,30.5,0,15.9,37.0,69.4,18.2,1003.6,1013.8,1009.6,1012.0,14.5,10.3,29.01,0,0,5.1,4.9,33.7,13.2,0
156,堡林,2018-06-17,23.1,18.7,29.1,0,18.6,50.0,78.1,21.5,1001.8,1012.5,1008.5,1010.0,14.5,5.7,20.29,0,0,6.5,5.0,31.7,14.3,0
156,堡林,2018-06-18,24.9,20.1,32.4,0,18.7,41.0,70.9,21.6,998.9,1008.9,1005.2,1007.1,14.5,8.4,26.03,0,0,6.8,4.3,34.8,16.4,1
156,堡林,2018-06-19,21.9,19.4,25.3,14.4,19.8,69.0,88.8,23.1,996.8,1007.0,1003.5,1005.0,14.5,0.0,9.62,0,0,9.5,6.8,26.4,18.6,0
156,堡林,2018-06-20,22.9,17.9,28.9,0,18.5,53.0,78.6,21.3,995.9,1006.6,1002.4,1004.2,14.5,8.8,22.69,0,0,7.1,1.5,26.6,16.2,0
156,堡林,2018-06-21,24.1,18.3,30.8,0,14.7,25.0,61.6,17.2,999.3,1009.8,1006.0,1007.5,14.5,12.1,30.94,0,0,2.5,1.3,30.7,15.3,0
156,堡林,2018-06-22,25.1,18.9,32.2,0,14.8,26.0,54.9,16.9,1000.3,1010.1,1006.7,1008.5,14.5,7.3,22.49,0,0,8.1,0.0,30.3,15.6,0
156,堡林,2018-06-23,24.6,21.1,30.8,0,16.5,34.0,63.5,18.9,997.4,1007.8,1003.8,1005.6,14.5,8.4,24.88,0,0,5.6,4.0,31.9,19.2,0
156,堡林,2018-06-24,26.4,20.4,34.1,0,18.9,37.0,67.0,21.9,1000.5,1010.8,1007.2,1008.7,14.5,12.0,28.42,0,0,2.3,2.3,35.9,17.6,0
156,堡林,2018-06-25,27.0,20.5,34.5,0,17.3,34.0,58.6,19.8,1002.3,1011.9,1008.9,1010.4,14.5,9.8,24.5,0,0,6.0,2.0,32.8,15.0,0
156,堡林,2018-06-26,25.7,23.5,27.7,0,24.4,66.0,92.8,30.6,998.5,1011.1,1004.8,1006.7,14.5,0.0,4.69,0,0,9.8,7.1,26.8,21.8,1
156,堡林,2018-06-27,24.5,23.0,28.2,58.4,23.9,83.0,96.9,29.7,995.3,1004.8,1002.0,1003.5,14.5,1.5,10.01,0,0,9.5,7.4,26.2,22.4,1
156,堡林,2018-06-28,22.8,21.6,25.0,67.6,22.6,97.0,98.9,27.4,992.8,1003.9,999.6,1001.0,14.5,0.1,6.23,0,0,9.1,4.6,23.6,21.2,1
156,堡林,2018-06-29,25.7,22.0,30.0,45.8,23.7,70.0,89.6,29.3,995.4,1007.9,1000.2,1003.6,14.5,3.4,16.78,0,0,8.9,7.3,28.1,21.0,1
156,堡林,2018-06-30,23.1,20.9,26.6,28.9,22.6,84.0,97.3,27.5,1001.7,1011.9,1007.7,1010.0,14.5,0.3,6.9,0,0,8.9,4.4,24.1,20.7,1
156,堡林,2018-07-01,24.6,20.4,28.0,57.2,24.1,87.0,97.5,30.2,1000.3,1011.5,1007.9,1008.5,14.5,0.1,10.88,0,0,10.0,6.5,25.1,19.8,1
156,堡林,2018-07-02,25.7,21.5,29.3,17.2,24.3,74.0,92.4,30.4,998.6,1008.7,1005.3,1006.8,14.5,2.5,13.68,0,0,9.4,5.8,26.8,21.2,1
156,堡林,2018-07-03,26.6,23.6,30.5,0.0,23.4,66.0,83.4,28.7,988.9,1005.3,992.7,997.0,14.5,2.5,16.6,0,0,6.9,4.9,28.7,22.5,1
156,堡林,2018-07-04,26.7,23.0,31.7,0.0,23.7,61.0,85.0,29.4,991.0,1002.4,994.6,999.1,14.5,9.4,24.97,0,0,6.4,4.9,31.4,20.7,1
156,堡林,2018-07-05,25.3,23.2,28.2,5.2,24.2,80.0,93.8,30.1,994.6,1004.7,1001.2,1002.7,14.5,0.2,10.34,0,0,9.5,7.3,26.8,22.3,1
156,堡林,2018-07-06,23.5,22.2,26.4,4.9,21.8,76.0,91.0,26.2,997.3,1007.8,1004.2,1005.5,14.4,0.3,8.24,0,0,9.1,5.8,25.5,21.2,0
156,堡林,2018-07-07,24.4,20.8,29.2,0,19.6,59.0,75.3,22.9,1000.5,1010.8,1007.3,1008.8,14.4,6.3,18.75,0,0,7.3,5.8,27.0,19.2,0
156,堡林,2018-07-08,24.0,21.3,27.4,0,20.0,64.0,79.1,23.4,1003.2,1013.2,1010.3,1011.5,14.4,0.9,12.88,0,0,7.9,6.5,26.0,20.5,0
156,堡林,2018-07-09,23.6,21.8,26.4,0,22.0,81.0,91.1,26.6,1006.1,1016.0,1012.8,1014.3,14.4,0.3,6.84,0,0,9.6,6.6,23.3,19.8,0
156,堡林,2018-07-10,27.1,23.5,31.0,0,23.9,68.0,83.1,29.6,1006.4,1015.5,1013.7,1014.6,14.4,6.7,20.19,0,0,5.5,4.9,28.2,21.0,0
156,堡林,2018-07-11,27.8,24.6,31.5,0,24.3,66.9,81.8,30.4,1007.1,1016.4,1014.3,1015.3,14.4,7.4,21.82,0,0,4.9,4.0,30.8,22.4,0
156,堡林,2018-07-12,29.1,25.1,34.3,0,24.8,54.0,79.6,31.4,1005.5,1015.3,1011.5,1013.6,14.4,10.4,24.85,0,0,5.8,5.4,34.7,23.1,0
156,堡林,2018-07-13,28.6,25.2,34.5,0,25.2,56.0,83.6,32.1,1004.4,1013.9,1010.5,1012.6,14.3,8.7,25.19,0,0,5.9,5.9,34.8,23.6,0
156,堡林,2018-07-14,28.8,24.2,34.9,0,25.0,52.0,82.0,31.7,1003.4,1012.8,1010.3,1011.5,14.3,11.1,28.22,0,0,3.4,3.4,37.2,22.8,0
156,堡林,2018-07-15,29.5,24.7,36.1,0,24.4,47.0,77.3,30.7,1003.9,1013.3,1010.1,1012.0,14.3,12.4,29.33,0,0,2.0,2.0,38.3,23.1,0
156,堡林,2018-07-16,29.1,24.5,35.0,0,24.7,53.7,79.1,31.1,1004.3,1013.4,1010.9,1012.5,14.3,10.4,27.17,0,0,1.8,1.8,38.5,22.8,0
156,堡林,2018-07-17,29.2,24.3,35.3,0,24.5,50.0,77.8,30.8,1003.9,1013.4,1010.3,1012.1,14.3,10.8,28.04,0,0,2.5,2.5,38.9,21.9,0
156,堡林,2018-07-18,29.3,25.3,34.5,0,24.0,52.1,75.1,29.8,1003.5,1013.0,1009.7,1011.6,14.3,8.9,24.17,0,0,3.8,3.8,37.7,23.2,0
156,堡林,2018-07-19,29.5,25.2,35.5,0,23.7,47.8,73.3,29.3,1002.5,1012.5,1008.7,1010.6,14.2,10.6,24.91,0,0,3.1,2.9,36.0,22.8,0
156,堡林,2018-07-20,30.8,24.8,37.3,0,24.3,36.0,71.4,30.4,1000.8,1010.4,1007.0,1008.9,14.2,12.3,27.87,0,0,1.3,1.3,40.0,22.2,0
156,堡林,2018-07-21,30.5,26.2,35.2,0,24.6,52.0,72.1,30.9,1000.6,1010.0,1007.4,1008.6,14.2,8.1,18.07,0,0,1.8,1.8,34.8,23.3,0
156,堡林,2018-07-22,29.5,27.0,34.3,0,23.6,54.0,71.6,29.2,1000.7,1009.9,1008.0,1008.8,14.2,4.5,18.86,0,0,5.9,1.9,36.2,24.2,0
156,堡林,2018-07-23,29.7,26.0,36.3,0,24.6,51.0,75.3,30.9,1000.8,1010.3,1007.1,1008.9,14.1,7.2,21.79,0,0,3.8,2.5,35.8,23.2,0
156,堡林,2018-07-24,30.5,25.8,35.9,0,25.0,51.0,74.6,31.8,999.9,1009.2,1006.2,1008.0,14.1,12.4,27.07,0,0,2.6,2.0,39.9,23.3,0
156,堡林,2018-07-25,30.2,26.9,36.2,0,24.6,47.0,73.9,31.0,999.7,1008.9,1006.0,1007.8,14.1,11.1,26.21,0,0,2.9,2.9,39.1,24.3,0
156,堡林,2018-07-26,30.4,26.0,37.1,0,24.8,47.7,73.6,31.3,999.2,1009.0,1004.8,1007.3,14.1,11.6,26.3,0,0,1.3,1.0,39.1,23.1,0
156,堡林,2018-07-27,31.0,25.9,38.5,0,24.7,44.5,71.6,31.1,998.8,1008.8,1004.5,1006.9,14.1,12.3,28.17,0,0,0.4,0.4,41.3,23.2,0
156,堡林,2018-07-28,30.4,26.3,37.6,0,25.9,53.0,78.6,33.5,997.3,1007.6,1003.1,1005.4,14.0,9.0,23.56,0,0,2.9,2.8,41.1,24.0,0
156,堡林,2018-07-29,31.4,26.5,36.5,0,24.0,49.0,67.8,30.1,993.9,1004.4,999.4,1001.9,14.0,12.0,25.78,0,0,0.6,0.6,40.9,24.6,1
156,堡林,2018-07-30,30.3,27.6,36.0,0.0,23.3,48.0,67.4,28.6,994.8,1004.6,1001.0,1002.9,14.0,4.7,18.1,0,0,4.5,4.5,38.6,24.6,0
156,堡林,2018-07-31,31.0,25.9,37.0,0,23.8,45.0,67.6,29.6,995.7,1005.1,1001.8,1003.7,14.0,9.2,22.07,0,0,2.8,2.5,40.2,23.3,0
156,堡林,2018-08-01,31.5,26.2,37.8,0,24.0,41.0,67.3,29.9,995.2,1004.9,1001.3,1003.2,13.9,10.1,24.55,0,0,2.1,2.1,38.2,22.9,0
156,堡林,2018-08-02,32.0,27.1,38.3,0,23.4,43.0,62.1,28.8,997.2,1006.7,1004.1,1005.2,13.9,12.1,27.17,0,0,2.5,1.6,39.7,23.5,0
156,堡林,2018-08-03,30.3,27.4,35.2,0,24.1,52.0,70.5,30.1,999.8,1009.3,1006.4,1007.8,13.9,10.6,24.47,0,0,3.5,2.1,37.6,24.2,1
156,堡林,2018-08-04,30.3,27.1,36.6,0.0,25.6,52.0,76.9,32.8,1000.2,1009.7,1006.6,1008.3,13.8,7.1,19.28,0,0,4.5,4.5,36.1,24.2,0
156,堡林,2018-08-05,30.1,26.5,35.9,0,24.8,49.0,75.8,31.4,999.6,1009.1,1006.0,1007.7,13.8,10.4,22.99,0,0,2.8,2.5,37.4,23.5,1
156,堡林,2018-08-06,30.8,26.1,37.7,0.0,24.8,45.0,72.9,31.4,998.4,1007.9,1004.0,1006.5,13.8,11.7,25.13,0,0,5.0,2.1,41.5,23.2,1
156,堡林,2018-08-07,30.0,28.0,36.6,0.0,26.2,52.0,82.1,34.1,999.2,1008.3,1005.1,1007.3,13.7,3.0,13.85,0,0,8.1,4.9,36.3,26.4,0
156,堡林,2018-08-08,30.9,27.2,36.9,0,25.3,50.0,74.4,32.3,998.5,1008.2,1004.7,1006.6,13.7,11.5,25.78,0,0,5.1,3.4,39.6,25.7,0
156,堡林,2018-08-09,30.3,26.8,36.3,0,25.0,50.0,75.3,31.7,996.6,1006.6,1002.6,1004.7,13.7,10.3,23.58,0,0,4.6,2.3,38.8,23.8,1
156,堡林,2018-08-10,28.9,25.6,36.8,18.8,26.1,50.0,87.4,33.9,995.2,1004.7,1000.6,1003.3,13.7,6.6,21.06,0,0,7.6,5.4,36.5,24.7,0
156,堡林,2018-08-11,28.9,24.9,34.2,0,24.7,55.0,80.0,31.2,996.6,1005.8,1003.1,1004.7,13.6,5.8,17.03,0,0,5.3,5.3,31.6,24.0,0
156,堡林,2018-08-12,29.3,25.1,34.1,0,24.4,59.0,76.0,30.5,998.9,1009.5,1005.6,1007.0,13.6,7.6,21.23,0,0,5.5,2.6,31.4,23.2,0
156,堡林,2018-08-13,30.7,27.3,35.7,0,24.5,53.0,70.6,30.7,1002.0,1011.8,1008.8,1010.1,13.6,11.2,25.57,0,0,5.6,1.8,34.8,24.4,0
156,堡林,2018-08-14,31.2,25.8,37.7,0,24.1,45.0,67.8,30.0,1001.5,1011.7,1007.5,1009.6,13.5,10.6,23.51,0,0,4.4,1.0,35.4,22.8,0
156,堡林,2018-08-15,30.8,26.4,38.5,0,24.3,42.0,70.6,30.4,998.7,1009.6,1003.9,1006.7,13.5,8.8,22.46,0,0,6.0,3.9,35.4,23.9,1
156,堡林,2018-08-16,28.9,25.4,33.4,0.0,24.3,59.0,76.8,30.5,999.6,1010.5,1006.0,1007.7,13.5,4.3,15.79,0,0,7.4,4.8,34.3,24.3,0
156,堡林,2018-08-17,26.9,23.2,32.6,0,17.9,46.0,58.5,20.5,1001.8,1011.1,1008.7,1010.0,13.4,9.8,23.34,0,0,6.1,1.5,33.5,20.9,0
156,堡林,2018-08-18,26.1,20.6,33.4,0,17.1,36.0,59.8,19.6,1002.3,1012.3,1007.9,1010.4,13.4,12.3,26.77,0,0,5.4,0.5,33.7,17.2,0
156,堡林,2018-08-19,27.2,22.3,33.4,0,20.0,47.0,66.6,23.4,1001.9,1012.1,1007.9,1010.1,13.4,10.6,23.4,0,0,5.1,2.6,34.0,18.4,0
156,堡林,2018-08-20,27.2,24.3,33.4,0,21.0,54.0,69.8,25.0,998.7,1010.2,1004.7,1006.8,13.3,7.2,20.16,0,0,5.3,3.3,32.4,20.9,0
156,堡林,2018-08-21,28.5,24.2,34.7,0,22.3,48.0,71.1,26.9,995.9,1005.2,1002.1,1003.9,13.3,10.6,23.58,0,0,3.4,1.4,35.5,21.2,1
156,堡林,2018-08-22,30.2,24.4,36.6,0.0,22.6,44.0,66.0,27.5,994.5,1004.5,1000.3,1002.5,13.3,10.8,21.26,0,0,5.9,2.4,36.9,21.7,1
156,堡林,2018-08-23,26.6,24.2,29.9,57.0,24.0,62.0,87.1,29.9,985.3,1001.5,984.4,993.3,13.2,0.0,5.34,0,0,10.0,6.4,26.7,22.9,1
156,堡林,2018-08-24,25.4,23.6,29.2,11.3,23.9,71.0,92.1,29.8,991.8,1008.2,984.4,999.9,13.2,4.4,14.32,0,0,7.3,5.8,26.6,21.2,1
156,堡林,2018-08-25,24.9,22.7,28.3,2.5,22.4,61.0,87.4,27.1,1001.9,1011.5,1008.1,1010.1,13.2,1.0,11.83,0,0,8.8,5.6,26.4,20.3,1
156,堡林,2018-08-26,23.6,21.2,25.5,98.6,23.4,98.0,99.0,28.9,1002.6,1012.0,1009.5,1010.8,13.1,0.0,5.99,0,0,9.4,7.0,25.4,20.7,1
156,堡林,2018-08-27,24.7,22.8,25.5,108.5,24.5,99.0,99.0,30.8,1003.7,1013.2,1010.3,1011.9,13.1,0.0,2.11,0,0,10.0,7.4,24.5,22.5,1
156,堡林,2018-08-28,27.2,24.4,32.2,0.1,24.3,57.0,86.0,30.5,1004.3,1013.8,1011.2,1012.5,13.1,7.4,19.18,0,0,5.4,3.8,28.7,23.0,1
156,堡林,2018-08-29,27.4,24.2,32.0,0.9,24.2,58.0,83.9,30.1,1002.7,1012.3,1009.0,1010.9,13.0,9.6,22.14,0,0,5.6,4.9,28.7,21.8,1
156,堡林,2018-08-30,25.7,24.0,30.5,24.0,25.3,76.0,98.1,32.3,1002.9,1012.5,1009.4,1011.1,13.0,3.0,11.11,0,0,8.4,7.0,27.8,23.5,1
156,堡林,2018-08-31,24.5,22.0,27.1,75.4,24.2,91.0,98.3,30.3,1002.5,1012.7,1009.3,1010.8,13.0,0.6,6.24,0,0,9.9,5.9,26.0,21.5,1
156,堡林,2018-09-01,24.3,22.2,27.5,1.0,21.6,67.0,86.0,25.8,1002.0,1011.2,1009.3,1010.3,12.9,1.8,13.16,0,0,7.4,6.0,25.6,21.5,0
156,堡林,2018-09-02,23.8,21.0,27.9,0,20.4,66.0,81.6,24.1,1000.4,1011.2,1007.1,1008.7,12.9,3.9,10.98,0,0,7.9,6.8,24.2,19.3,1
156,堡林,2018-09-03,25.6,22.1,29.7,12.7,24.2,77.0,92.5,30.2,994.0,1007.2,997.6,1002.1,12.9,2.3,12.68,0,0,8.8,6.5,26.6,21.2,1
156,堡林,2018-09-04,24.0,20.3,28.7,76.1,19.7,48.0,79.4,23.1,990.7,1003.1,995.9,998.9,12.8,10.0,21.71,0,0,3.1,2.1,25.4,18.0,0
156,堡林,2018-09-05,24.3,19.7,29.4,0,18.5,41.0,72.9,21.4,996.9,1006.9,1002.9,1005.1,12.8,10.5,23.94,0,0,4.3,2.8,25.2,16.7,1
156,堡林,2018-09-06,23.3,20.8,26.5,1.7,20.3,64.0,84.1,23.9,998.4,1008.0,1005.5,1006.6,12.8,0.0,9.04,0,0,9.3,7.1,23.2,18.9,1
156,堡林,2018-09-07,21.2,19.5,23.8,8.2,18.5,68.0,85.9,21.4,999.3,1012.0,1004.5,1007.6,12.7,0.0,8.18,0,0,9.9,6.9,22.0,16.8,0
156,堡林,2018-09-08,20.2,16.2,25.2,0,14.2,41.0,72.0,16.3,1005.0,1015.1,1011.9,1013.4,12.7,7.0,18.74,0,0,4.9,4.3,21.3,13.1,0
156,堡林,2018-09-09,21.2,15.1,27.7,0,14.6,40.0,69.0,16.6,1007.5,1018.2,1014.2,1015.9,12.7,11.3,23.33,0,0,0.0,0.0,22.1,11.8,0
156,堡林,2018-09-10,21.8,16.5,27.7,0,14.7,37.0,66.6,16.8,1011.1,1020.8,1017.7,1019.5,12.6,10.1,24.15,0,0,3.1,2.3,23.5,13.2,0
156,堡林,2018-09-11,20.3,16.5,25.2,0,13.1,48.0,64.4,15.2,1011.2,1021.4,1017.5,1019.7,12.6,4.9,16.62,0,0,6.3,2.6,21.3,13.1,0
156,堡林,2018-09-12,22.6,16.1,27.9,0,16.6,48.0,70.4,19.0,1008.6,1019.3,1015.0,1017.0,12.5,7.4,19.35,0,0,5.6,3.4,24.2,13.1,1
156,堡林,2018-09-13,22.2,20.5,25.5,3.9,20.9,82.0,93.1,24.8,1007.4,1017.7,1013.9,1015.7,12.5,0.3,8.33,0,0,9.9,5.5,22.8,18.4,1
156,堡林,2018-09-14,22.7,19.8,26.2,3.4,22.0,82.0,96.0,26.5,1005.0,1015.3,1011.7,1013.3,12.5,0.1,6.88,0,0,9.9,6.4,23.4,18.8,1
156,堡林,2018-09-15,23.3,21.5,27.3,2.0,22.6,80.0,96.3,27.4,1005.8,1015.1,1013.1,1014.1,12.4,1.0,7.99,0,0,8.3,6.6,23.9,20.3,0
156,堡林,2018-09-16,23.5,21.4,27.8,0,21.1,62.0,87.3,25.1,1007.3,1017.4,1014.5,1015.6,12.4,3.3,12.44,0,0,8.5,4.8,24.2,19.5,1
156,堡林,2018-09-17,22.8,19.9,28.3,0.0,18.3,55.0,77.0,21.1,1008.9,1018.6,1015.7,1017.3,12.4,7.5,18.48,0,0,6.8,4.5,25.2,17.8,0
156,堡林,2018-09-18,22.3,17.4,28.8,0,15.8,36.0,69.9,18.1,1008.2,1018.6,1014.5,1016.6,12.3,11.3,22.8,0,0,1.4,0.4,24.4,13.7,1
156,堡林,2018-09-19,20.7,18.2,24.0,1.0,17.5,60.0,82.9,20.1,1005.6,1016.0,1011.4,1014.0,12.3,0.0,8.14,0,0,9.6,5.3,21.6,15.6,1
156,堡林,2018-09-20,21.3,19.5,23.3,1.7,21.0,95.0,98.0,24.8,1000.6,1011.6,1007.5,1008.9,12.2,0.0,4.65,0,0,9.9,5.1,22.1,18.9,1
156,堡林,2018-09-21,20.2,19.0,22.2,18.0,19.9,94.0,98.6,23.3,1000.9,1013.1,1006.6,1009.3,12.2,0.6,6.04,0,0,7.5,4.9,20.9,15.9,0
156,堡林,2018-09-22,21.2,17.7,27.2,0,16.0,34.0,76.3,18.5,1007.3,1017.4,1013.1,1015.7,12.2,8.3,19.09,0,0,3.8,1.0,22.1,13.3,0
156,堡林,2018-09-23,19.6,15.1,26.3,0,14.5,51.0,74.3,16.8,1008.3,1018.4,1014.3,1016.7,12.1,4.4,14.14,0,0,6.9,2.5,18.9,11.3,0
156,堡林,2018-09-24,17.9,14.2,22.6,0,11.6,45.0,68.6,13.8,1010.6,1020.5,1017.5,1019.1,12.1,3.5,13.94,0,0,6.3,3.1,18.3,9.2,0
156,堡林,2018-09-25,18.2,11.6,24.4,0,9.6,34.0,59.6,12.0,1009.8,1020.4,1015.6,1018.3,12.1,10.7,23.28,0,0,2.5,0.0,19.8,7.0,0
156,堡林,2018-09-26,19.6,16.2,24.6,0,12.8,52.0,65.6,14.8,1009.3,1018.9,1016.0,1017.8,12.0,5.6,16.17,0,0,5.5,3.0,21.4,12.1,0
156,堡林,2018-09-27,19.1,13.6,25.3,0,11.1,37.0,61.5,13.2,1009.0,1018.9,1015.5,1017.4,12.0,10.5,21.57,0,0,1.4,1.4,20.5,8.6,1
156,堡林,2018-09-28,19.8,14.7,27.0,0.0,13.6,37.0,69.3,15.6,1008.9,1019.4,1015.2,1017.4,11.9,4.5,16.14,0,0,8.0,5.4,21.2,10.3,0
156,堡林,2018-09-29,20.6,16.8,24.8,0,14.4,48.0,68.8,16.4,1004.3,1017.0,1009.6,1012.7,11.9,7.7,18.12,0,0,8.0,5.5,23.9,14.0,0
156,堡林,2018-09-30,19.3,16.1,25.1,0,12.0,40.0,64.6,14.2,998.1,1009.5,1003.2,1006.4,11.9,10.8,20.95,0,0,1.5,1.5,22.6,11.3,1
156,堡林,2018-10-01,17.7,14.4,22.0,1.0,10.8,40.0,66.6,13.1,1002.2,1014.7,1007.2,1010.7,11.8,6.9,17.06,0,0,6.1,5.8,21.1,9.1,0
156,堡林,2018-10-02,17.4,13.4,22.9,0,11.6,44.0,70.4,13.7,1009.4,1020.4,1014.7,1017.9,11.8,9.0,17.87,0,0,2.5,2.3,20.1,8.1,0
156,堡林,2018-10-03,17.2,10.8,24.0,0,10.8,37.0,69.6,12.9,1013.0,1023.0,1019.8,1021.6,11.8,10.8,21.41,0,0,1.1,0.0,20.4,5.3,1
156,堡林,2018-10-04,18.9,12.4,25.4,0.2,13.4,47.0,72.8,15.4,1013.3,1024.0,1020.0,1021.8,11.7,8.2,18.29,0,0,5.9,2.4,20.8,6.6,1
156,堡林,2018-10-05,17.8,15.7,19.4,63.3,17.6,96.0,99.0,20.2,1004.4,1020.5,1003.1,1012.9,11.7,0.0,2.51,0,0,10.0,5.8,18.0,14.8,1
156,堡林,2018-10-06,18.6,16.4,21.2,47.5,17.9,84.0,95.8,20.5,994.6,1014.8,990.4,1002.9,11.7,0.3,5.86,0,0,8.0,4.4,18.3,12.2,0
156,堡林,2018-10-07,18.0,13.6,23.8,0,12.3,44.0,72.5,14.7,1009.0,1019.6,1014.8,1017.5,11.6,10.6,19.9,0,0,1.4,1.4,19.3,9.0,0
156,堡林,2018-10-08,16.4,12.0,20.8,0,7.5,37.0,57.1,10.4,1010.5,1020.6,1017.3,1019.1,11.6,7.9,16.42,0,0,3.8,1.4,16.3,7.7,1
156,堡林,2018-10-09,16.2,13.0,20.3,0.0,9.7,47.0,66.6,12.1,1008.0,1019.5,1014.9,1016.6,11.6,0.1,8.39,0,0,9.3,6.1,16.1,9.3,1
