,瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C)
5554,156,堡林,2018-05-09,16.8,13.8,22.6,0,11.4,52.0,71.6,13.6,1012.2,1024.3,1017.4,1020.8,13.8,7.4,22.33,0,0,6.9,6.9,22.1,11.9
5555,156,堡林,2018-05-09,16.8,13.8,22.6,0,11.4,52.0,71.6,13.6,1012.2,1024.3,1017.4,1020.8,13.8,7.4,22.33,0,0,6.9,6.9,22.1,11.9
5556,156,堡林,2018-05-10,17.0,12.7,24.8,0,11.8,28.0,75.3,13.9,1014.4,1025.4,1020.2,1023.0,13.9,9.0,26.09,0,0,3.5,2.9,22.2,8.7
5557,156,堡林,2018-05-10,17.0,12.7,24.8,0,11.8,28.0,75.3,13.9,1014.4,1025.4,1020.2,1023.0,13.9,9.0,26.09,0,0,3.5,2.9,22.2,8.7
5558,156,堡林,2018-05-11,17.8,11.0,24.6,0,8.5,31.0,59.9,11.3,1010.0,1022.2,1015.8,1018.5,13.9,10.6,25.57,0,0,5.0,1.5,21.8,5.3
5559,156,堡林,2018-05-11,17.8,11.0,24.6,0,8.5,31.0,59.9,11.3,1010.0,1022.2,1015.8,1018.5,13.9,10.6,25.57,0,0,5.0,1.5,21.8,5.3
5560,156,堡林,2018-05-12,18.2,16.3,21.0,26.0,16.4,48.0,90.6,18.9,1002.9,1016.4,1008.1,1011.3,13.9,0.0,5.04,0,0,10.0,7.1,18.2,14.0
5561,156,堡林,2018-05-12,18.2,16.3,21.0,26.0,16.4,48.0,90.6,18.9,1002.9,1016.4,1008.1,1011.3,13.9,0.0,5.04,0,0,10.0,7.1,18.2,14.0
5562,156,堡林,2018-05-13,18.5,15.4,23.3,4.1,15.5,53.0,84.4,17.6,1000.6,1012.2,1007.1,1009.0,14.0,8.1,24.25,0,0,4.4,3.5,21.3,11.5
5563,156,堡林,2018-05-13,18.5,15.4,23.3,4.1,15.5,53.0,84.4,17.6,1000.6,1012.2,1007.1,1009.0,14.0,8.1,24.25,0,0,4.4,3.5,21.3,11.5
5564,156,堡林,2018-05-14,20.9,13.3,28.5,0,14.1,41.0,69.0,16.2,1003.4,1013.7,1009.8,1011.8,14.0,11.6,27.37,0,0,0.8,0.0,23.9,8.5
5565,156,堡林,2018-05-14,20.9,13.3,28.5,0,14.1,41.0,69.0,16.2,1003.4,1013.7,1009.8,1011.8,14.0,11.6,27.37,0,0,0.8,0.0,23.9,8.5
5566,156,堡林,2018-05-15,23.9,16.9,31.1,0.0,18.2,44.0,72.9,21.2,1002.3,1012.5,1009.0,1010.6,14.0,6.7,22.54,0,0,6.6,3.0,25.9,11.9
5567,156,堡林,2018-05-15,23.9,16.9,31.1,0.0,18.2,44.0,72.9,21.2,1002.3,1012.5,1009.0,1010.6,14.0,6.7,22.54,0,0,6.6,3.0,25.9,11.9
5568,156,堡林,2018-05-16,24.6,23.0,26.3,0.0,23.5,86.0,94.0,29.0,999.2,1009.8,1005.9,1007.4,14.0,0.1,6.4,0,0,9.9,5.5,24.4,21.1
5569,156,堡林,2018-05-16,24.6,23.0,26.3,0.0,23.5,86.0,94.0,29.0,999.2,1009.8,1005.9,1007.4,14.0,0.1,6.4,0,0,9.9,5.5,24.4,21.1
5570,156,堡林,2018-05-17,24.4,23.3,25.7,0,23.3,88.0,93.9,28.6,997.1,1007.1,1003.8,1005.2,14.1,0.0,5.22,0,0,9.9,5.9,23.0,21.3
5571,156,堡林,2018-05-17,24.4,23.3,25.7,0,23.3,88.0,93.9,28.6,997.1,1007.1,1003.8,1005.2,14.1,0.0,5.22,0,0,9.9,5.9,23.0,21.3
5572,156,堡林,2018-05-18,20.7,17.7,23.8,0.5,20.4,96.0,98.6,24.1,997.6,1010.3,1003.8,1006.0,14.1,0.0,4.94,0,0,10.0,5.4,20.9,16.7
5573,156,堡林,2018-05-18,20.7,17.7,23.8,0.5,20.4,96.0,98.6,24.1,997.6,1010.3,1003.8,1006.0,14.1,0.0,4.94,0,0,10.0,5.4,20.9,16.7
5574,156,堡林,2018-05-19,18.2,14.6,24.2,0.0,14.5,58.0,80.9,16.8,1005.7,1017.2,1009.9,1014.2,14.1,2.2,12.17,0,0,7.0,5.5,20.9,8.3
5575,156,堡林,2018-05-19,18.2,14.6,24.2,0.0,14.5,58.0,80.9,16.8,1005.7,1017.2,1009.9,1014.2,14.1,2.2,12.17,0,0,7.0,5.5,20.9,8.3
5576,156,堡林,2018-05-20,18.5,11.9,25.9,0,6.4,26.0,46.9,9.7,1008.0,1018.2,1014.8,1016.5,14.1,7.0,20.81,0,0,4.9,3.5,19.7,6.9
5577,156,堡林,2018-05-20,18.5,11.9,25.9,0,6.4,26.0,46.9,9.7,1008.0,1018.2,1014.8,1016.5,14.1,7.0,20.81,0,0,4.9,3.5,19.7,6.9
5578,156,堡林,2018-05-21,18.6,11.0,24.5,0,12.7,50.0,69.9,14.9,1008.6,1018.4,1015.3,1017.1,14.2,6.6,19.78,0,0,3.9,3.1,21.0,5.8
5579,156,堡林,2018-05-21,18.6,11.0,24.5,0,12.7,50.0,69.9,14.9,1008.6,1018.4,1015.3,1017.1,14.2,6.6,19.78,0,0,3.9,3.1,21.0,5.8
5580,156,堡林,2018-05-22,19.4,14.9,25.6,7.0,15.6,54.0,81.0,17.7,1003.6,1016.8,1006.9,1012.0,14.2,3.8,18.53,0,0,7.3,3.5,22.8,10.0
5581,156,堡林,2018-05-22,19.4,14.9,25.6,7.0,15.6,54.0,81.0,17.7,1003.6,1016.8,1006.9,1012.0,14.2,3.8,18.53,0,0,7.3,3.5,22.8,10.0
5582,156,堡林,2018-05-23,19.1,14.0,24.9,12.0,9.0,26.0,58.1,12.3,999.7,1012.1,1004.5,1008.1,14.2,11.5,30.82,0,0,2.6,2.1,22.9,8.4
5583,156,堡林,2018-05-23,19.1,14.0,24.9,12.0,9.0,26.0,58.1,12.3,999.7,1012.1,1004.5,1008.1,14.2,11.5,30.82,0,0,2.6,2.1,22.9,8.4
5584,156,堡林,2018-05-24,19.6,10.8,28.4,0,8.5,27.0,52.6,11.2,1002.7,1013.1,1009.6,1011.1,14.2,12.4,29.45,0,0,2.5,0.5,23.0,6.1
5585,156,堡林,2018-05-24,19.6,10.8,28.4,0,8.5,27.0,52.6,11.2,1002.7,1013.1,1009.6,1011.1,14.2,12.4,29.45,0,0,2.5,0.5,23.0,6.1
5586,156,堡林,2018-05-25,21.0,13.4,28.1,0,9.3,22.0,51.9,11.9,1000.1,1010.7,1006.4,1008.4,14.3,8.0,23.26,0,0,3.4,1.3,22.4,9.1
5587,156,堡林,2018-05-25,21.0,13.4,28.1,0,9.3,22.0,51.9,11.9,1000.1,1010.7,1006.4,1008.4,14.3,8.0,23.26,0,0,3.4,1.3,22.4,9.1
5588,156,堡林,2018-05-26,22.3,15.0,30.3,0,12.5,33.0,57.1,14.5,1000.8,1012.4,1007.1,1009.1,14.3,13.0,30.6,0,0,0.0,0.0,27.0,10.4
5589,156,堡林,2018-05-26,22.3,15.0,30.3,0,12.5,33.0,57.1,14.5,1000.8,1012.4,1007.1,1009.1,14.3,13.0,30.6,0,0,0.0,0.0,27.0,10.4
5590,156,堡林,2018-05-27,21.8,16.8,27.8,0,15.1,48.0,66.5,17.2,1002.3,1012.3,1009.2,1010.6,14.3,4.0,18.45,0,0,7.4,3.4,26.6,13.0
5591,156,堡林,2018-05-27,21.8,16.8,27.8,0,15.1,48.0,66.5,17.2,1002.3,1012.3,1009.2,1010.6,14.3,4.0,18.45,0,0,7.4,3.4,26.6,13.0
5592,156,堡林,2018-05-28,21.7,18.3,27.3,0.0,17.2,56.0,77.5,19.8,1002.0,1012.3,1009.2,1010.3,14.3,5.3,19.54,0,0,8.5,5.5,25.6,15.1
5593,156,堡林,2018-05-28,21.7,18.3,27.3,0.0,17.2,56.0,77.5,19.8,1002.0,1012.3,1009.2,1010.3,14.3,5.3,19.54,0,0,8.5,5.5,25.6,15.1
5594,156,堡林,2018-05-29,23.6,18.9,29.9,0,19.4,50.0,79.5,22.6,1003.0,1012.8,1009.7,1011.2,14.3,7.8,24.75,0,0,8.4,4.0,30.1,15.9
5595,156,堡林,2018-05-29,23.6,18.9,29.9,0,19.4,50.0,79.5,22.6,1003.0,1012.8,1009.7,1011.2,14.3,7.8,24.75,0,0,8.4,4.0,30.1,15.9
5596,156,堡林,2018-05-30,21.6,18.3,25.9,0.0,19.6,69.0,88.9,22.8,1002.5,1012.0,1009.2,1010.9,14.3,2.7,11.67,0,0,7.6,5.9,25.7,15.2
5597,156,堡林,2018-05-30,21.6,18.3,25.9,0.0,19.6,69.0,88.9,22.8,1002.5,1012.0,1009.2,1010.9,14.3,2.7,11.67,0,0,7.6,5.9,25.7,15.2
5598,156,堡林,2018-05-31,20.1,16.2,26.3,0,13.9,43.0,69.8,15.9,1003.5,1014.6,1010.0,1011.9,14.4,9.3,24.8,0,0,5.1,0.6,27.3,10.8
5599,156,堡林,2018-05-31,20.1,16.2,26.3,0,13.9,43.0,69.8,15.9,1003.5,1014.6,1010.0,1011.9,14.4,9.3,24.8,0,0,5.1,0.6,27.3,10.8
5600,156,堡林,2018-06-01,23.9,15.7,31.9,0,13.8,32.0,58.5,16.0,1006.4,1016.3,1012.9,1014.7,14.4,12.9,29.97,0,0,0.4,0.4,30.5,10.7
5601,156,堡林,2018-06-01,23.9,15.7,31.9,0,13.8,32.0,58.5,16.0,1006.4,1016.3,1012.9,1014.7,14.4,12.9,29.97,0,0,0.4,0.4,30.5,10.7
5602,156,堡林,2018-06-02,25.0,17.3,32.4,0,10.4,24.0,44.0,12.8,1006.5,1016.7,1012.5,1014.8,14.4,12.5,30.17,0,0,0.9,0.6,33.2,12.1
5603,156,堡林,2018-06-02,25.0,17.3,32.4,0,10.4,24.0,44.0,12.8,1006.5,1016.7,1012.5,1014.8,14.4,12.5,30.17,0,0,0.9,0.6,33.2,12.1
5604,156,堡林,2018-06-03,24.1,18.5,31.4,0,13.7,37.0,53.4,15.8,1005.1,1014.6,1011.2,1013.3,14.4,10.3,27.61,0,0,2.8,1.6,32.4,13.0
5605,156,堡林,2018-06-03,24.1,18.5,31.4,0,13.7,37.0,53.4,15.8,1005.1,1014.6,1011.2,1013.3,14.4,10.3,27.61,0,0,2.8,1.6,32.4,13.0
5606,156,堡林,2018-06-04,22.9,18.2,30.0,0.0,14.4,40.0,60.5,16.4,1005.0,1014.5,1011.4,1013.3,14.4,6.0,22.01,0,0,7.9,2.9,30.0,14.0
5607,156,堡林,2018-06-04,22.9,18.2,30.0,0.0,14.4,40.0,60.5,16.4,1005.0,1014.5,1011.4,1013.3,14.4,6.0,22.01,0,0,7.9,2.9,30.0,14.0
5608,156,堡林,2018-06-05,22.2,19.1,26.2,0.0,17.5,52.0,76.3,20.1,1003.7,1013.3,1010.3,1012.0,14.4,2.1,14.44,0,0,8.9,5.0,26.1,16.0
5609,156,堡林,2018-06-05,22.2,19.1,26.2,0.0,17.5,52.0,76.3,20.1,1003.7,1013.3,1010.3,1012.0,14.4,2.1,14.44,0,0,8.9,5.0,26.1,16.0
5610,156,堡林,2018-06-06,23.7,19.8,30.6,0,18.6,44.0,75.3,21.4,1003.7,1013.7,1009.6,1012.0,14.4,7.9,24.58,0,0,5.9,3.8,32.9,16.3
5611,156,堡林,2018-06-06,23.7,19.8,30.6,0,18.6,44.0,75.3,21.4,1003.7,1013.7,1009.6,1012.0,14.4,7.9,24.58,0,0,5.9,3.8,32.9,16.3
5612,156,堡林,2018-06-07,24.9,19.1,32.6,0,19.1,40.0,73.9,22.1,1003.0,1013.8,1008.4,1011.3,14.5,11.4,27.77,0,0,1.0,1.0,34.7,13.7
5613,156,堡林,2018-06-07,24.9,19.1,32.6,0,19.1,40.0,73.9,22.1,1003.0,1013.8,1008.4,1011.3,14.5,11.4,27.77,0,0,1.0,1.0,34.7,13.7
5614,156,堡林,2018-06-08,22.5,18.3,28.1,0,18.2,50.0,78.6,20.9,1000.2,1010.9,1006.2,1008.5,14.5,8.3,23.33,0,0,3.5,1.1,31.8,13.7
5615,156,堡林,2018-06-08,22.5,18.3,28.1,0,18.2,50.0,78.6,20.9,1000.2,1010.9,1006.2,1008.5,14.5,8.3,23.33,0,0,3.5,1.1,31.8,13.7
5616,156,堡林,2018-06-09,23.5,18.2,30.5,0.0,18.1,46.0,74.0,20.8,997.7,1008.6,0,1005.9,14.5,7.8,23.21,0,0,5.1,2.8,28.9,13.1
5617,156,堡林,2018-06-09,23.5,18.2,30.5,0.0,18.1,46.0,74.0,20.8,997.7,1008.6,0,1005.9,14.5,7.8,23.21,0,0,5.1,2.8,28.9,13.1
5618,156,堡林,2018-06-10,22.0,17.6,27.0,0.2,16.8,51.0,73.8,19.2,995.0,1006.2,1000.9,1003.3,14.5,2.3,16.74,0,0,9.1,5.1,28.9,15.8
5619,156,堡林,2018-06-10,22.0,17.6,27.0,0.2,16.8,51.0,73.8,19.2,995.0,1006.2,1000.9,1003.3,14.5,2.3,16.74,0,0,9.1,5.1,28.9,15.8
5620,156,堡林,2018-06-11,20.6,18.2,23.7,7.1,18.6,74.0,89.6,21.5,992.2,1002.0,998.7,1000.5,14.5,0.7,9.68,0,0,9.4,5.6,22.7,17.5
5621,156,堡林,2018-06-11,20.6,18.2,23.7,7.1,18.6,74.0,89.6,21.5,992.2,1002.0,998.7,1000.5,14.5,0.7,9.68,0,0,9.4,5.6,22.7,17.5
5622,156,堡林,2018-06-12,21.4,18.6,27.2,0,17.1,50.0,78.0,19.5,995.1,1005.8,1001.3,1003.4,14.5,6.0,20.5,0,0,5.6,4.9,24.8,15.8
5623,156,堡林,2018-06-12,21.4,18.6,27.2,0,17.1,50.0,78.0,19.5,995.1,1005.8,1001.3,1003.4,14.5,6.0,20.5,0,0,5.6,4.9,24.8,15.8
5624,156,堡林,2018-06-13,22.6,17.6,28.9,0,17.3,50.0,73.9,19.7,998.4,1008.5,1004.9,1006.7,14.5,9.1,23.8,0,0,5.0,2.9,27.8,13.8
5625,156,堡林,2018-06-13,22.6,17.6,28.9,0,17.3,50.0,73.9,19.7,998.4,1008.5,1004.9,1006.7,14.5,9.1,23.8,0,0,5.0,2.9,27.8,13.8
5626,156,堡林,2018-06-14,22.8,18.0,29.3,0,16.5,46.0,69.6,18.7,998.7,1009.3,1004.9,1007.0,14.5,10.5,28.49,0,0,4.1,2.0,30.0,14.4
5627,156,堡林,2018-06-14,22.8,18.0,29.3,0,16.5,46.0,69.6,18.7,998.7,1009.3,1004.9,1007.0,14.5,10.5,28.49,0,0,4.1,2.0,30.0,14.4
5628,156,堡林,2018-06-15,22.3,17.7,29.1,0.0,16.5,43.0,72.1,18.8,1001.4,1012.9,1007.7,1009.7,14.5,9.0,24.49,0,0,4.1,4.1,32.8,14.4
5629,156,堡林,2018-06-15,22.3,17.7,29.1,0.0,16.5,43.0,72.1,18.8,1001.4,1012.9,1007.7,1009.7,14.5,9.0,24.49,0,0,4.1,4.1,32.8,14.4
5630,156,堡林,2018-06-16,22.4,17.8,30.5,0,15.9,37.0,69.4,18.2,1003.6,1013.8,1009.6,1012.0,14.5,10.3,29.01,0,0,5.1,4.9,33.7,13.2
5631,156,堡林,2018-06-16,22.4,17.8,30.5,0,15.9,37.0,69.4,18.2,1003.6,1013.8,1009.6,1012.0,14.5,10.3,29.01,0,0,5.1,4.9,33.7,13.2
5632,156,堡林,2018-06-17,23.1,18.7,29.1,0,18.6,50.0,78.1,21.5,1001.8,1012.5,1008.5,1010.0,14.5,5.7,20.29,0,0,6.5,5.0,31.7,14.3
5633,156,堡林,2018-06-17,23.1,18.7,29.1,0,18.6,50.0,78.1,21.5,1001.8,1012.5,1008.5,1010.0,14.5,5.7,20.29,0,0,6.5,5.0,31.7,14.3
5634,156,堡林,2018-06-18,24.9,20.1,32.4,0,18.7,41.0,70.9,21.6,998.9,1008.9,1005.2,1007.1,14.5,8.4,26.03,0,0,6.8,4.3,34.8,16.4
5635,156,堡林,2018-06-18,24.9,20.1,32.4,0,18.7,41.0,70.9,21.6,998.9,1008.9,1005.2,1007.1,14.5,8.4,26.03,0,0,6.8,4.3,34.8,16.4
5636,156,堡林,2018-06-19,21.9,19.4,25.3,14.4,19.8,69.0,88.8,23.1,996.8,1007.0,1003.5,1005.0,14.5,0.0,9.62,0,0,9.5,6.8,26.4,18.6
5637,156,堡林,2018-06-19,21.9,19.4,25.3,14.4,19.8,69.0,88.8,23.1,996.8,1007.0,1003.5,1005.0,14.5,0.0,9.62,0,0,9.5,6.8,26.4,18.6
5638,156,堡林,2018-06-20,22.9,17.9,28.9,0,18.5,53.0,78.6,21.3,995.9,1006.6,1002.4,1004.2,14.5,8.8,22.69,0,0,7.1,1.5,26.6,16.2
5639,156,堡林,2018-06-20,22.9,17.9,28.9,0,18.5,53.0,78.6,21.3,995.9,1006.6,1002.4,1004.2,14.5,8.8,22.69,0,0,7.1,1.5,26.6,16.2
5640,156,堡林,2018-06-21,24.1,18.3,30.8,0,14.7,25.0,61.6,17.2,999.3,1009.8,1006.0,1007.5,14.5,12.1,30.94,0,0,2.5,1.3,30.7,15.3
5641,156,堡林,2018-06-21,24.1,18.3,30.8,0,14.7,25.0,61.6,17.2,999.3,1009.8,1006.0,1007.5,14.5,12.1,30.94,0,0,2.5,1.3,30.7,15.3
5642,156,堡林,2018-06-22,25.1,18.9,32.2,0,14.8,26.0,54.9,16.9,1000.3,1010.1,1006.7,1008.5,14.5,7.3,22.49,0,0,8.1,0.0,30.3,15.6
5643,156,堡林,2018-06-22,25.1,18.9,32.2,0,14.8,26.0,54.9,16.9,1000.3,1010.1,1006.7,1008.5,14.5,7.3,22.49,0,0,8.1,0.0,30.3,15.6
5644,156,堡林,2018-06-23,24.6,21.1,30.8,0,16.5,34.0,63.5,18.9,997.4,1007.8,1003.8,1005.6,14.5,8.4,24.88,0,0,5.6,4.0,31.9,19.2
5645,156,堡林,2018-06-23,24.6,21.1,30.8,0,16.5,34.0,63.5,18.9,997.4,1007.8,1003.8,1005.6,14.5,8.4,24.88,0,0,5.6,4.0,31.9,19.2
5646,156,堡林,2018-06-24,26.4,20.4,34.1,0,18.9,37.0,67.0,21.9,1000.5,1010.8,1007.2,1008.7,14.5,12.0,28.42,0,0,2.3,2.3,35.9,17.6
5647,156,堡林,2018-06-24,26.4,20.4,34.1,0,18.9,37.0,67.0,21.9,1000.5,1010.8,1007.2,1008.7,14.5,12.0,28.42,0,0,2.3,2.3,35.9,17.6
5648,156,堡林,2018-06-25,27.0,20.5,34.5,0,17.3,34.0,58.6,19.8,1002.3,1011.9,1008.9,1010.4,14.5,9.8,24.5,0,0,6.0,2.0,32.8,15.0
5649,156,堡林,2018-06-25,27.0,20.5,34.5,0,17.3,34.0,58.6,19.8,1002.3,1011.9,1008.9,1010.4,14.5,9.8,24.5,0,0,6.0,2.0,32.8,15.0
5650,156,堡林,2018-06-26,25.7,23.5,27.7,0,24.4,66.0,92.8,30.6,998.5,1011.1,1004.8,1006.7,14.5,0.0,4.69,0,0,9.8,7.1,26.8,21.8
5651,156,堡林,2018-06-26,25.7,23.5,27.7,0,24.4,66.0,92.8,30.6,998.5,1011.1,1004.8,1006.7,14.5,0.0,4.69,0,0,9.8,7.1,26.8,21.8
5652,156,堡林,2018-06-27,24.5,23.0,28.2,58.4,23.9,83.0,96.9,29.7,995.3,1004.8,1002.0,1003.5,14.5,1.5,10.01,0,0,9.5,7.4,26.2,22.4
5653,156,堡林,2018-06-27,24.5,23.0,28.2,58.4,23.9,83.0,96.9,29.7,995.3,1004.8,1002.0,1003.5,14.5,1.5,10.01,0,0,9.5,7.4,26.2,22.4
5654,156,堡林,2018-06-28,22.8,21.6,25.0,67.6,22.6,97.0,98.9,27.4,992.8,1003.9,999.6,1001.0,14.5,0.1,6.23,0,0,9.1,4.6,23.6,21.2
5655,156,堡林,2018-06-28,22.8,21.6,25.0,67.6,22.6,97.0,98.9,27.4,992.8,1003.9,999.6,1001.0,14.5,0.1,6.23,0,0,9.1,4.6,23.6,21.2
5656,156,堡林,2018-06-29,25.7,22.0,30.0,45.8,23.7,70.0,89.6,29.3,995.4,1007.9,1000.2,1003.6,14.5,3.4,16.78,0,0,8.9,7.3,28.1,21.0
5657,156,堡林,2018-06-29,25.7,22.0,30.0,45.8,23.7,70.0,89.6,29.3,995.4,1007.9,1000.2,1003.6,14.5,3.4,16.78,0,0,8.9,7.3,28.1,21.0
5658,156,堡林,2018-06-30,23.1,20.9,26.6,28.9,22.6,84.0,97.3,27.5,1001.7,1011.9,1007.7,1010.0,14.5,0.3,6.9,0,0,8.9,4.4,24.1,20.7
5659,156,堡林,2018-06-30,23.1,20.9,26.6,28.9,22.6,84.0,97.3,27.5,1001.7,1011.9,1007.7,1010.0,14.5,0.3,6.9,0,0,8.9,4.4,24.1,20.7
5660,156,堡林,2018-07-01,24.6,20.4,28.0,57.2,24.1,87.0,97.5,30.2,1000.3,1011.5,1007.9,1008.5,14.5,0.1,10.88,0,0,10.0,6.5,25.1,19.8
5661,156,堡林,2018-07-01,24.6,20.4,28.0,57.2,24.1,87.0,97.5,30.2,1000.3,1011.5,1007.9,1008.5,14.5,0.1,10.88,0,0,10.0,6.5,25.1,19.8
5662,156,堡林,2018-07-02,25.7,21.5,29.3,17.2,24.3,74.0,92.4,30.4,998.6,1008.7,1005.3,1006.8,14.5,2.5,13.68,0,0,9.4,5.8,26.8,21.2
5663,156,堡林,2018-07-02,25.7,21.5,29.3,17.2,24.3,74.0,92.4,30.4,998.6,1008.7,1005.3,1006.8,14.5,2.5,13.68,0,0,9.4,5.8,26.8,21.2
5664,156,堡林,2018-07-03,26.6,23.6,30.5,0.0,23.4,66.0,83.4,28.7,988.9,1005.3,992.7,997.0,14.5,2.5,16.6,0,0,6.9,4.9,28.7,22.5
5665,156,堡林,2018-07-03,26.6,23.6,30.5,0.0,23.4,66.0,83.4,28.7,988.9,1005.3,992.7,997.0,14.5,2.5,16.6,0,0,6.9,4.9,28.7,22.5
5666,156,堡林,2018-07-04,26.7,23.0,31.7,0.0,23.7,61.0,85.0,29.4,991.0,1002.4,994.6,999.1,14.5,9.4,24.97,0,0,6.4,4.9,31.4,20.7
5667,156,堡林,2018-07-04,26.7,23.0,31.7,0.0,23.7,61.0,85.0,29.4,991.0,1002.4,994.6,999.1,14.5,9.4,24.97,0,0,6.4,4.9,31.4,20.7
5668,156,堡林,2018-07-05,25.3,23.2,28.2,5.2,24.2,80.0,93.8,30.1,994.6,1004.7,1001.2,1002.7,14.5,0.2,10.34,0,0,9.5,7.3,26.8,22.3
5669,156,堡林,2018-07-05,25.3,23.2,28.2,5.2,24.2,80.0,93.8,30.1,994.6,1004.7,1001.2,1002.7,14.5,0.2,10.34,0,0,9.5,7.3,26.8,22.3
5670,156,堡林,2018-07-06,23.5,22.2,26.4,4.9,21.8,76.0,91.0,26.2,997.3,1007.8,1004.2,1005.5,14.4,0.3,8.24,0,0,9.1,5.8,25.5,21.2
5671,156,堡林,2018-07-06,23.5,22.2,26.4,4.9,21.8,76.0,91.0,26.2,997.3,1007.8,1004.2,1005.5,14.4,0.3,8.24,0,0,9.1,5.8,25.5,21.2
5672,156,堡林,2018-07-07,24.4,20.8,29.2,0,19.6,59.0,75.3,22.9,1000.5,1010.8,1007.3,1008.8,14.4,6.3,18.75,0,0,7.3,5.8,27.0,19.2
5673,156,堡林,2018-07-07,24.4,20.8,29.2,0,19.6,59.0,75.3,22.9,1000.5,1010.8,1007.3,1008.8,14.4,6.3,18.75,0,0,7.3,5.8,27.0,19.2
5674,156,堡林,2018-07-08,24.0,21.3,27.4,0,20.0,64.0,79.1,23.4,1003.2,1013.2,1010.3,1011.5,14.4,0.9,12.88,0,0,7.9,6.5,26.0,20.5
5675,156,堡林,2018-07-08,24.0,21.3,27.4,0,20.0,64.0,79.1,23.4,1003.2,1013.2,1010.3,1011.5,14.4,0.9,12.88,0,0,7.9,6.5,26.0,20.5
5676,156,堡林,2018-07-09,23.6,21.8,26.4,0,22.0,81.0,91.1,26.6,1006.1,1016.0,1012.8,1014.3,14.4,0.3,6.84,0,0,9.6,6.6,23.3,19.8
5677,156,堡林,2018-07-09,23.6,21.8,26.4,0,22.0,81.0,91.1,26.6,1006.1,1016.0,1012.8,1014.3,14.4,0.3,6.84,0,0,9.6,6.6,23.3,19.8
5678,156,堡林,2018-07-10,27.1,23.5,31.0,0,23.9,68.0,83.1,29.6,1006.4,1015.5,1013.7,1014.6,14.4,6.7,20.19,0,0,5.5,4.9,28.2,21.0
5679,156,堡林,2018-07-10,27.1,23.5,31.0,0,23.9,68.0,83.1,29.6,1006.4,1015.5,1013.7,1014.6,14.4,6.7,20.19,0,0,5.5,4.9,28.2,21.0
5680,156,堡林,2018-07-11,27.8,24.6,31.5,0,24.3,66.9,81.8,30.4,1007.1,1016.4,1014.3,1015.3,14.4,7.4,21.82,0,0,4.9,4.0,30.8,22.4
5681,156,堡林,2018-07-11,27.8,24.6,31.5,0,24.3,66.9,81.8,30.4,1007.1,1016.4,1014.3,1015.3,14.4,7.4,21.82,0,0,4.9,4.0,30.8,22.4
5682,156,堡林,2018-07-12,29.1,25.1,34.3,0,24.8,54.0,79.6,31.4,1005.5,1015.3,1011.5,1013.6,14.4,10.4,24.85,0,0,5.8,5.4,34.7,23.1
5683,156,堡林,2018-07-12,29.1,25.1,34.3,0,24.8,54.0,79.6,31.4,1005.5,1015.3,1011.5,1013.6,14.4,10.4,24.85,0,0,5.8,5.4,34.7,23.1
5684,156,堡林,2018-07-13,28.6,25.2,34.5,0,25.2,56.0,83.6,32.1,1004.4,1013.9,1010.5,1012.6,14.3,8.7,25.19,0,0,5.9,5.9,34.8,23.6
5685,156,堡林,2018-07-13,28.6,25.2,34.5,0,25.2,56.0,83.6,32.1,1004.4,1013.9,1010.5,1012.6,14.3,8.7,25.19,0,0,5.9,5.9,34.8,23.6
5686,156,堡林,2018-07-14,28.8,24.2,34.9,0,25.0,52.0,82.0,31.7,1003.4,1012.8,1010.3,1011.5,14.3,11.1,28.22,0,0,3.4,3.4,37.2,22.8
5687,156,堡林,2018-07-14,28.8,24.2,34.9,0,25.0,52.0,82.0,31.7,1003.4,1012.8,1010.3,1011.5,14.3,11.1,28.22,0,0,3.4,3.4,37.2,22.8
5688,156,堡林,2018-07-15,29.5,24.7,36.1,0,24.4,47.0,77.3,30.7,1003.9,1013.3,1010.1,1012.0,14.3,12.4,29.33,0,0,2.0,2.0,38.3,23.1
5689,156,堡林,2018-07-15,29.5,24.7,36.1,0,24.4,47.0,77.3,30.7,1003.9,1013.3,1010.1,1012.0,14.3,12.4,29.33,0,0,2.0,2.0,38.3,23.1
5690,156,堡林,2018-07-16,29.1,24.5,35.0,0,24.7,53.7,79.1,31.1,1004.3,1013.4,1010.9,1012.5,14.3,10.4,27.17,0,0,1.8,1.8,38.5,22.8
5691,156,堡林,2018-07-16,29.1,24.5,35.0,0,24.7,53.7,79.1,31.1,1004.3,1013.4,1010.9,1012.5,14.3,10.4,27.17,0,0,1.8,1.8,38.5,22.8
